段落角色,等号,关键字,字体,字形,字数,编号,编号位置,word对象,缩进,对齐方式,大纲级别,标点,中文比例,邮箱符号,字号
9,1,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,Calibri,0,0,5,0,0,0,4,10,0,0,0.2051282,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.775,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.775,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
10,1,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.8888889,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7674419,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7058824,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6481481,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7777778,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.7549019,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,0,3,10,0,0,0.7777778,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6891892,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.6521739,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8172043,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.93,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,3,0,1,3,10,0,1,0.8235294,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7058824,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6481481,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7777778,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,3,10,0,0,0.7549019,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7777778,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6891892,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8235294,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.775,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.925,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,4,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,3,0,1,3,10,0,1,0.8235294,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7058824,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6481481,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8235294,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8235294,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.7272727,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7166666,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,0,0.8148148,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8545455,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,0,3,10,0,1,0.6134021,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,0,4,2,0,0,1,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9761904,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,4,10,0,0,0,0.42857142857142855
15,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.7766498,0.21428571428571427
18,1,0,宋体,-1,1,5,0,0,0,1,1,0,0,1,1.0
19,1,0,宋体,0,0,5,0,0,1,4,10,0,1,0.94,0.21428571428571427
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.93,0.21428571428571427
3,0,3,宋体,-1,1,5,0,0,0,3,10,0,0,0.4615385,0.21428571428571427
4,0,0,TimesNewRoman,0,0,5,0,0,1,4,10,0,1,0,0.42857142857142855
5,0,2,TimesNewRoman,-1,1,5,0,0,0,3,10,0,0,0.0952381,0.42857142857142855
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,0,0,TimesNewRoman,0,1,8,2,0,1,3,10,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.995,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,0.5714286,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6616161,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.7,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8333333,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.9189189,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.9318182,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.85,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,0.6666667,0.21428571428571427
15,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.6785714,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8421053,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.88,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8421053,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8571429,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.9,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,0.2666667,0.21428571428571427
15,0,0,TimesNewRoman,0,0,5,0,0,1,3,10,0,1,0.5628141,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,0.375,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8659218,0.21428571428571427
12,0,0,宋体,-1,1,8,2,0,1,3,3,0,0,0.3333333,0.21428571428571427
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6836734,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.99,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.973913,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.9661017,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.6567164,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.4,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.3333333,0.0
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.5,0.0
15,0,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.4090909,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.2307692,0.0
15,0,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.8,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.4375,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.3333333,0.0
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.7303371,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.96,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,0.625,0.0
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.5945946,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8351648,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.205,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8846154,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.21428571428571427
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.215,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8446602,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.215,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7920792,0.21428571428571427
9,0,7,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
8,0,0,宋体,0,0,5,0,0,0,1,10,0,0,0.2611465,0.21428571428571427
10,0,0,宋体,-1,1,5,0,0,0,4,1,0,0,1,1.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8852459,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,0.8602941,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.9042553,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,0,0.8484849,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7536232,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8611111,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.875,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8682171,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8504673,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8846154,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7352941,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8545455,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8255814,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8454546,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.9047619,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7857143,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8448276,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8153846,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.9107143,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9107143,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.6486486,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7533333,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.4745763,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8266667,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7173913,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,0.3,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7209302,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,1,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.5869565,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.462963,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.6428571,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.5641026,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.5625,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.7906977,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.3958333,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.3333333,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.4888889,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.372549,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.5918368,0.21428571428571427
6,0,0,宋体,0,1,5,0,0,0,1,10,0,0,0,0.42857142857142855
7,0,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.443299,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.6016949,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.7368421,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.5315315,0.21428571428571427
10,0,0,宋体,-1,1,5,2,0,0,1,1,0,0,1,1.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.88,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,0,0,宋体,0,0,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,0,5,2,0,1,3,10,0,1,0.8591549,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,5,10,0,0,0,0.42857142857142855
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.75,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,5,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8421053,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,3,10,0,0,1,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,0,3,10,0,0,1,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.4259259,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,4,10,0,1,0.7307692,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,5,10,0,0,0,0.42857142857142855
11,0,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.88,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,0,0,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.625,0.21428571428571427
6,0,0,TimesNewRoman,0,1,5,0,2,0,5,10,0,0,0,0.21428571428571427
15,0,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8571429,0.21428571428571427
6,0,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,0,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
12,0,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,0,0,宋体,0,1,5,0,0,1,3,10,0,1,0.4821429,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,1,0,宋体,0,1,8,2,0,1,3,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8888889,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.7142857,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
15,1,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.8888889,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.4375,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.42857142857142855
11,1,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.9090909,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.7068965,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.06989247,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.02247191,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.849315,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,3,10,0,0,1,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,3,10,0,0,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.453125,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.5882353,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,4,10,0,0,0,0.42857142857142855
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.4769231,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,4,10,0,0,0,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.7051282,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8709677,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.7391304,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,0,1,10,0,0,0,0.21428571428571427
15,1,0,TimesNewRoman,0,1,5,0,0,0,3,10,0,1,0.8787879,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.5555556,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.6666667,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
15,1,0,宋体,0,0,5,2,0,1,3,10,0,1,0.6451613,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
15,1,0,TimesNewRoman,0,1,5,2,0,1,3,10,0,1,0.6176471,0.21428571428571427
6,1,0,TimesNewRoman,0,1,5,0,2,1,3,10,0,0,0,0.21428571428571427
11,1,0,Cambria,-1,1,5,2,0,1,3,2,0,0,1,0.42857142857142855
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,0.8666667,0.21428571428571427
6,1,0,宋体,0,1,5,0,2,1,1,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,1,1,10,0,0,1,0.0
15,1,0,宋体,0,1,5,0,0,1,3,10,0,1,1,0.21428571428571427
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.8,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.07526882,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.5714286,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,0,0.07751938,0.21428571428571427
15,1,0,TimesNewRoman,0,1,5,0,0,1,3,10,0,1,0.8,0.21428571428571427
6,1,0,宋体,-1,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
6,1,0,宋体,0,1,5,0,2,0,3,10,0,0,0,0.21428571428571427
7,1,5,宋体,0,1,5,0,0,0,1,10,0,0,1,0.0
12,1,0,Calibri,-1,1,8,2,0,1,3,3,0,0,1,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.4032258,0.21428571428571427
16,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
15,1,0,宋体,0,1,5,2,0,1,3,10,0,1,0.5714286,0.21428571428571427
15,1,0,宋体,0,0,5,0,0,0,4,10,0,1,0,0.21428571428571427
